id,session_key,date,lap_number,category,flag,scope,message,driver_number
205,7787,2023-04-02T06:37:39+00:00,54,Other,,,DRS ENABLED IN ZONE 4,
206,7787,2023-04-02T06:37:49+00:00,54,Other,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,
207,7787,2023-04-02T06:38:20+00:00,54,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:38:20,77
208,7787,2023-04-02T06:38:27+00:00,54,Other,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3,
209,7787,2023-04-02T06:38:32+00:00,54,SafetyCar,,,SAFETY CAR DEPLOYED,
210,7787,2023-04-02T06:38:32+00:00,54,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,
211,7787,2023-04-02T06:38:32+00:00,54,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,
212,7787,2023-04-02T06:39:15+00:00,55,Other,,,RECOVERY VEHICLE ON TRACK AT TURN 3,
213,7787,2023-04-02T06:41:07+00:00,55,Flag,RED,Track,RED FLAG,
214,7787,2023-04-02T06:41:07.569000+00:00,55,SessionStatus,,,SESSION ABORTED,
215,7787,2023-04-02T06:45:37+00:00,56,Other,,,RACE WILL RESUME AT 16:56,
216,7787,2023-04-02T06:51:10+00:00,56,Flag,CLEAR,Track,TRACK CLEAR,
217,7787,2023-04-02T06:54:09+00:00,56,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:54:09,2
218,7787,2023-04-02T06:55:05+00:00,56,Other,,,RACE WILL RESUME AT 16:56 - STANDING START PROCEDURE,
219,7787,2023-04-02T06:56:00.419000+00:00,56,SessionStatus,,,SESSION STARTED,
220,7787,2023-04-02T06:57:13+00:00,56,Other,,,STANDING START PROCEDURE,
221,7787,2023-04-02T07:00:14+00:00,57,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,
222,7787,2023-04-02T07:00:22+00:00,57,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,
223,7787,2023-04-02T07:00:26+00:00,57,Flag,RED,Track,RED FLAG,
224,7787,2023-04-02T07:00:26+00:00,57,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,
225,7787,2023-04-02T07:00:26+00:00,57,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,
226,7787,2023-04-02T07:00:26.572000+00:00,57,SessionStatus,,,SESSION ABORTED,
227,7787,2023-04-02T07:03:31+00:00,58,Other,,,RESTART PROCEDURE NOTED,
228,7787,2023-04-02T07:03:39+00:00,58,Other,,,FIA STEWARDS: RESTART PROCEDURE UNDER INVESTIGATION,
229,7787,2023-04-02T07:15:38+00:00,58,Other,,,RESTART ORDER: 1 - 44 - 14 - 55 - 18 - 11 - 4 - 27 -81 - 24 - 22 -77,
230,7787,2023-04-02T07:22:32+00:00,58,Other,,,RACE WILL RESUME AT 17:33,
231,7787,2023-04-02T07:23:16+00:00,58,Flag,CLEAR,Track,TRACK CLEAR,
232,7787,2023-04-02T07:25:54+00:00,58,Other,,,TURN 1 INCIDENT INVOLVING CARS 14 (ALO) AND 55 (SAI) NOTED - CAUSING A COLLISION,
233,7787,2023-04-02T07:26:03+00:00,58,Other,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 14 (ALO) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION,
234,7787,2023-04-02T07:26:27+00:00,58,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 55 (SAI) - CAUSING A COLLISION,
235,7787,2023-04-02T07:27:33+00:00,58,Other,,,TURN 2 INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) NOTED - CAUSING A COLLISION,
236,7787,2023-04-02T07:27:38+00:00,58,Other,,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) UNDER INVESTIGATION - CAUSING A COLLISION,
237,7787,2023-04-02T07:32:01+00:00,58,Other,,,RACE WILL RESUME AT 17:33 - ROLLING START PROCEDURE,
238,7787,2023-04-02T07:33:00.456000+00:00,58,SessionStatus,,,SESSION STARTED,
239,7787,2023-04-02T07:34:06+00:00,58,Other,,,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,
240,7787,2023-04-02T07:35:57.313000+00:00,58,SessionStatus,,,SESSION FINISHED,
241,7787,2023-04-02T07:35:58+00:00,58,Flag,CHEQUERED,Track,CHEQUERED FLAG,
242,7787,2023-04-02T07:37:06+00:00,58,Flag,RED,Track,RED FLAG,
243,7787,2023-04-02T07:55:05+00:00,58,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 11,
244,7787,2023-04-02T07:55:08+00:00,58,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
245,9069,2023-04-29T13:00:00+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
246,9069,2023-04-29T13:05:00+00:00,1,Other,,,PIT EXIT CLOSED,
247,9069,2023-04-29T13:15:11+00:00,1,Other,,,RISK OF RAIN FOR F1 SPRINT IS 0%,
248,9069,2023-04-29T13:18:19+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,
249,9069,2023-04-29T13:18:20+00:00,1,Other,,,DRS DISABLED IN ZONE 2,
250,9069,2023-04-29T13:18:40+00:00,1,Other,,,DRS ENABLED IN ZONE 2,
251,9069,2023-04-29T13:18:40+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,
252,9069,2023-04-29T13:19:51+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,
253,9069,2023-04-29T13:19:52+00:00,1,Other,,,DRS DISABLED IN ZONE 2,
254,9069,2023-04-29T13:21:04+00:00,1,Other,,,DRS ENABLED IN ZONE 2,
255,9069,2023-04-29T13:21:04+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,
256,9069,2023-04-29T13:22:24+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,
257,9069,2023-04-29T13:22:25+00:00,1,Other,,,DRS DISABLED IN ZONE 2,
258,9069,2023-04-29T13:22:57+00:00,1,Other,,,DRS ENABLED IN ZONE 2,
259,9069,2023-04-29T13:22:57+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,
260,9069,2023-04-29T13:27:05+00:00,1,Drs,,,DRS DISABLED,
261,9069,2023-04-29T13:33:58.196000+00:00,1,SessionStatus,,,SESSION STARTED,
262,9069,2023-04-29T13:33:59+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
263,9069,2023-04-29T13:35:26+00:00,1,Other,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,
264,9069,2023-04-29T13:35:39+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 15,
265,9069,2023-04-29T13:35:43+00:00,1,Drs,,,DRS ENABLED,
266,9069,2023-04-29T13:35:43+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,
267,9069,2023-04-29T13:35:45+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,
268,9069,2023-04-29T13:35:45+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
269,9069,2023-04-29T13:35:47+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 15,
270,9069,2023-04-29T13:35:48+00:00,2,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,
271,9069,2023-04-29T13:35:50+00:00,2,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,
272,9069,2023-04-29T13:35:51+00:00,2,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,
273,9069,2023-04-29T13:35:53+00:00,2,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 13,
274,9069,2023-04-29T13:35:59+00:00,2,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,
275,9069,2023-04-29T13:36:03+00:00,2,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,
276,9069,2023-04-29T13:36:04+00:00,2,Other,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13,
277,9069,2023-04-29T13:36:14+00:00,2,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,
278,9069,2023-04-29T13:36:17+00:00,2,Other,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,
279,9069,2023-04-29T13:36:53+00:00,2,SafetyCar,,,VIRTUAL SAFETY CAR DEPLOYED,
280,9069,2023-04-29T13:36:53+00:00,2,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,
281,9069,2023-04-29T13:36:53+00:00,2,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,
282,9069,2023-04-29T13:39:57+00:00,3,Other,,,INCIDENT INVOLVING CAR 22 (TSU) NOTED - RELEASED IN UNSAFE CONDITION,
283,9069,2023-04-29T13:40:06+00:00,3,SafetyCar,,,SAFETY CAR DEPLOYED,
284,9069,2023-04-29T13:41:40+00:00,4,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,
285,9069,2023-04-29T13:41:49+00:00,4,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) WILL BE INVESTIGATED AFTER THE RACE - RELEASED IN UNSAFE CONDITION,
286,9069,2023-04-29T13:42:50+00:00,4,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,
287,9069,2023-04-29T13:42:58+00:00,4,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,
288,9069,2023-04-29T13:43:09+00:00,4,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
289,9069,2023-04-29T13:43:13+00:00,4,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,
290,9069,2023-04-29T13:43:50+00:00,5,SafetyCar,,,SAFETY CAR IN THIS LAP,
291,9069,2023-04-29T13:45:43+00:00,5,Flag,CLEAR,Track,TRACK CLEAR,
292,9069,2023-04-29T13:48:05+00:00,6,Drs,,,DRS ENABLED,
293,9069,2023-04-29T14:07:15+00:00,17,Flag,CHEQUERED,Track,CHEQUERED FLAG,
294,9069,2023-04-29T14:07:16.094000+00:00,17,SessionStatus,,,SESSION FINISHED,
295,9070,2023-04-30T10:01:11+00:00,1,Other,,,PINK HEAD PADDING MATERIAL MUST BE USED,
296,9070,2023-04-30T10:10:00+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
297,9070,2023-04-30T10:12:24+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,
298,9070,2023-04-30T10:13:08+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,
299,9070,2023-04-30T10:14:17+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,
300,9070,2023-04-30T10:14:18+00:00,1,Other,,,DRS DISABLED IN ZONE 2,
301,9070,2023-04-30T10:14:31+00:00,1,Other,,,DRS ENABLED IN ZONE 2,
302,9070,2023-04-30T10:14:31+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,
303,9070,2023-04-30T10:20:01+00:00,1,Other,,,PIT EXIT CLOSED,
304,9070,2023-04-30T10:45:09+00:00,1,Other,,,RISK OF RAIN FOR F1 RACE IS 20 %,
305,9070,2023-04-30T10:57:15+00:00,1,Drs,,,DRS DISABLED,
306,9070,2023-04-30T11:04:03.227000+00:00,1,SessionStatus,,,SESSION STARTED,
307,9070,2023-04-30T11:04:04+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
308,9070,2023-04-30T11:04:37+00:00,1,Other,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3,
309,9070,2023-04-30T11:05:07+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 3,
310,9070,2023-04-30T11:05:15+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,
311,9070,2023-04-30T11:05:22+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,
312,9070,2023-04-30T11:05:23+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 3,
313,9070,2023-04-30T11:05:23+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,
314,9070,2023-04-30T11:07:37+00:00,2,Drs,,,DRS ENABLED,
315,9070,2023-04-30T11:11:59+00:00,5,Other,,,LAP 1 TURN 2 INCIDENT NOTED - CAUSING A COLLISION,
316,9070,2023-04-30T11:12:59+00:00,5,Other,,,FIA STEWARDS: LAP 1 TURN 2 INCIDENT REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,
317,9070,2023-04-30T11:21:02+00:00,10,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,
318,9070,2023-04-30T11:21:04+00:00,10,Other,,,DRS DISABLED IN ZONE 1,
319,9070,2023-04-30T11:21:10+00:00,10,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,
320,9070,2023-04-30T11:21:10+00:00,10,Other,,,DRS ENABLED IN ZONE 1,
321,9070,2023-04-30T11:21:25+00:00,10,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 8,
322,9070,2023-04-30T11:21:25+00:00,10,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 8,
323,9070,2023-04-30T11:21:26+00:00,10,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,
324,9070,2023-04-30T11:22:24+00:00,11,SafetyCar,,,SAFETY CAR DEPLOYED,
325,9070,2023-04-30T11:26:40+00:00,12,Other,,,RECOVERY VEHICLE ON TRACK AT TURN 6,
326,9070,2023-04-30T11:28:42+00:00,13,SafetyCar,,,SAFETY CAR IN THIS LAP,
327,9070,2023-04-30T11:29:44+00:00,13,Flag,CLEAR,Track,TRACK CLEAR,
328,9070,2023-04-30T11:29:44+00:00,13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,
329,9070,2023-04-30T11:29:44+00:00,13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,
330,9070,2023-04-30T11:32:37+00:00,15,Other,,,PIT LANE INCIDENT INVOLVING CAR 11 (PER) NOTED - UNSAFE RELEASE,
331,9070,2023-04-30T11:33:31+00:00,15,Drs,,,DRS ENABLED,
332,9070,2023-04-30T11:34:04+00:00,16,Other,,,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 11 (PER) REVIEWED NO FURTHER INVESTIGATION - UNSAFE RELEASE,
333,9070,2023-04-30T11:35:12+00:00,16,Other,,,PIT ENTRY INCIDENT INVOLVING CAR 63 (RUS) NOTED ,
334,9070,2023-04-30T11:35:45+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,
335,9070,2023-04-30T11:35:46+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,
336,9070,2023-04-30T11:36:09+00:00,17,Other,,,FIA STEWARDS: PIT ENTRY INCIDENT INVOLVING CAR 63 (RUS) REVIEWED NO FURTHER INVESTIGATION ,
337,9070,2023-04-30T11:41:10+00:00,20,Other,,,CAR 18 (STR) TIME 1:48.008 DELETED - TRACK LIMITS AT TURN 16 LAP 19 15:40:29,
338,9070,2023-04-30T12:20:33+00:00,42,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:20:32,77
339,9070,2023-04-30T12:22:03+00:00,43,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:22:02,77
340,9070,2023-04-30T12:32:26+00:00,49,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,
341,9070,2023-04-30T12:32:27+00:00,49,Other,,,DRS DISABLED IN ZONE 2,
342,9070,2023-04-30T12:32:28+00:00,49,Other,,,DRS ENABLED IN ZONE 2,
343,9070,2023-04-30T12:32:28+00:00,49,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,
344,9070,2023-04-30T12:34:22+00:00,50,Other,,,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 49 16:32:26 (PIT),
345,9070,2023-04-30T12:36:44+00:00,51,Flag,CHEQUERED,Track,CHEQUERED FLAG,
346,9070,2023-04-30T12:36:45.861000+00:00,51,SessionStatus,,,SESSION FINISHED,
347,9070,2023-04-30T12:46:46+00:00,51,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 18,
348,9070,2023-04-30T12:46:48+00:00,51,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 18,
349,9078,2023-05-07T18:40:00+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
350,9078,2023-05-07T18:50:00+00:00,1,Other,,,PIT EXIT CLOSED,
351,9078,2023-05-07T18:50:41+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,
352,9078,2023-05-07T18:50:42+00:00,1,Other,,,DRS DISABLED IN ZONE 1,
353,9078,2023-05-07T18:50:44+00:00,1,Other,,,DRS ENABLED IN ZONE 1,
354,9078,2023-05-07T18:50:44+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,
355,9078,2023-05-07T18:50:46+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,
356,9078,2023-05-07T18:50:47+00:00,1,Other,,,DRS DISABLED IN ZONE 1,
357,9078,2023-05-07T18:50:49+00:00,1,Other,,,DRS ENABLED IN ZONE 1,
358,9078,2023-05-07T18:50:49+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,
359,9078,2023-05-07T18:50:56+00:00,1,Other,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,
360,9078,2023-05-07T18:50:59+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,
361,9078,2023-05-07T19:15:03+00:00,1,Other,,,RISK OF RAIN FOR THIS SESSION IS 10%,
362,9078,2023-05-07T19:27:15+00:00,1,Drs,,,DRS DISABLED,
363,9078,2023-05-07T19:33:47+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
364,9078,2023-05-07T19:33:47.557000+00:00,1,SessionStatus,,,SESSION STARTED,
365,9078,2023-05-07T19:37:01+00:00,3,Drs,,,DRS ENABLED,
366,9078,2023-05-07T19:37:38+00:00,3,Other,,,LAP 1 TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 21 (DEV) NOTED - CAUSING A COLLISION,
367,9078,2023-05-07T19:38:36+00:00,4,Other,,,FIA STEWARDS: LAP 1 TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 21 (DEV) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,
368,9078,2023-05-07T19:43:28+00:00,7,Other,,,CAR 31 (OCO) TIME 1:33.355 DELETED - TRACK LIMITS AT TURN 15 LAP 5 15:41:13,
369,9078,2023-05-07T20:05:27+00:00,21,Other,,,INCIDENT INVOLVING CAR 55 (SAI) NOTED - SPEEDING IN THE PIT LANE,
370,9078,2023-05-07T20:07:50+00:00,22,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,
371,9078,2023-05-07T20:08:12+00:00,23,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 55 (SAI) - SPEEDING IN THE PIT LANE,
372,9078,2023-05-07T20:09:35+00:00,24,Other,,,TURN 11 INCIDENT INVOLVING CARS 18 (STR) AND 63 (RUS) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,
373,9078,2023-05-07T20:11:00+00:00,25,Other,,,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 18 (STR) AND 63 (RUS) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,
374,9078,2023-05-07T20:11:06+00:00,25,Other,,,CAR 18 (STR) TIME 1:34.178 DELETED - TRACK LIMITS AT TURN 11 LAP 22 16:07:40,
375,9078,2023-05-07T20:16:41+00:00,28,Other,,,CAR 23 (ALB) TIME 1:32.070 DELETED - TRACK LIMITS AT TURN 6 LAP 27 16:15:16,
376,9078,2023-05-07T20:24:05+00:00,33,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:24:05,2
377,9078,2023-05-07T20:25:44+00:00,34,Other,,,CAR 23 (ALB) TIME 1:32.681 DELETED - TRACK LIMITS AT TURN 6 LAP 33 16:24:30,
378,9078,2023-05-07T20:28:11+00:00,36,Other,,,CAR 2 (SAR) TIME 1:33.103 DELETED - TRACK LIMITS AT TURN 15 LAP 34 16:27:18,
379,9078,2023-05-07T20:28:51+00:00,36,Other,,,CAR 20 (MAG) TIME 1:32.958 DELETED - TRACK LIMITS AT TURN 15 LAP 35 16:28:01,
380,9078,2023-05-07T20:31:10+00:00,38,Other,,,CAR 55 (SAI) TIME 1:34.440 DELETED - TRACK LIMITS AT TURN 7 LAP 33 16:24:11,
381,9078,2023-05-07T20:35:12+00:00,40,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:35:12,81
382,9078,2023-05-07T20:38:22+00:00,42,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:38:21,2
383,9078,2023-05-07T20:48:39+00:00,49,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:48:38,81
384,9078,2023-05-07T20:49:11+00:00,49,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:49:10,81
385,9078,2023-05-07T20:56:47+00:00,54,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:56:47,2
386,9078,2023-05-07T21:01:24+00:00,57,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 17:01:23,2
387,9078,2023-05-07T21:01:25.998000+00:00,57,SessionStatus,,,SESSION FINISHED,
388,9078,2023-05-07T21:01:28+00:00,57,Flag,CHEQUERED,Track,CHEQUERED FLAG,
389,9094,2023-05-28T12:05:10+00:00,1,Other,,,PINK HEAD PADDING MATERIAL MUST BE USED,
390,9094,2023-05-28T12:07:39+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 9,
391,9094,2023-05-28T12:07:53+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,
392,9094,2023-05-28T12:10:00+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
393,9094,2023-05-28T12:20:00+00:00,1,Other,,,PIT EXIT CLOSED,
394,9094,2023-05-28T12:20:53+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 10,
395,9094,2023-05-28T12:20:59+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,
396,9094,2023-05-28T12:21:30+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 9,
397,9094,2023-05-28T12:21:50+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,
398,9094,2023-05-28T12:22:03+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,
399,9094,2023-05-28T12:23:07+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,
400,9094,2023-05-28T12:45:52+00:00,1,Other,,,RISK OF RAIN FOR F1 RACE IS 20%,
401,9094,2023-05-28T12:57:07+00:00,1,Drs,,,DRS DISABLED,
402,9094,2023-05-28T13:03:03.926000+00:00,1,SessionStatus,,,SESSION STARTED,
403,9094,2023-05-28T13:03:04+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
404,9094,2023-05-28T13:03:42+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,
405,9094,2023-05-28T13:03:45+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,
406,9094,2023-05-28T13:05:08+00:00,2,Other,,,TURN 5 INCIDENT INVOLVING CARS 27 (HUL) AND 2 (SAR) NOTED - CAUSING A COLLISION,
407,9094,2023-05-28T13:05:55+00:00,3,Drs,,,DRS ENABLED,
408,9094,2023-05-28T13:06:21+00:00,3,Other,,,INCIDENT INVOLVING CAR 63 (RUS) NOTED - INCORRECT STARTING LOCATION,
409,9094,2023-05-28T13:07:56+00:00,4,Other,,,CAR 27 (HUL) TIME 1:17.221 DELETED - TRACK LIMITS AT TURN 10 LAP 3 15:07:13,
410,9094,2023-05-28T13:08:07+00:00,4,Other,,,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 27 (HUL) AND 2 (SAR) UNDER INVESTIGATION - CAUSING A COLLISION,
411,9094,2023-05-28T13:08:42+00:00,5,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - CAUSING A COLLISION,
412,9094,2023-05-28T13:11:31+00:00,7,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 63 (RUS) REVIEWED NO FURTHER INVESTIGATION - INCORRECT STARTING LOCATION,
413,9094,2023-05-28T13:16:41+00:00,11,Other,,,CAR 18 (STR) TRACK LIMITS TURN 10 LAP 1 ,
414,9094,2023-05-28T13:17:54+00:00,12,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,
415,9094,2023-05-28T13:18:51+00:00,13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,
416,9094,2023-05-28T13:19:48+00:00,13,Other,,,TURN 10 INCIDENT INVOLVING CARS 55 (SAI) AND 31 (OCO) NOTED - CAUSING A COLLISION,
417,9094,2023-05-28T13:21:10+00:00,14,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 3,
418,9094,2023-05-28T13:21:21+00:00,15,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,
419,9094,2023-05-28T13:22:29+00:00,15,Other,,,CAR 31 (OCO) TIME 1:18.271 DELETED - TRACK LIMITS AT TURN 10 LAP 11 15:17:11,
420,9094,2023-05-28T13:22:39+00:00,16,Other,,,CAR 55 (SAI) TIME 1:18.265 DELETED - TRACK LIMITS AT TURN 11 LAP 11 15:17:12,
421,9094,2023-05-28T13:23:53+00:00,17,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 55 (SAI) - CAUSING A COLLISION,55
422,9094,2023-05-28T13:24:02+00:00,17,Other,,,CAR 23 (ALB) TIME 1:20.892 DELETED - TRACK LIMITS AT TURN 10 LAP 15 15:22:46,
423,9094,2023-05-28T13:28:38+00:00,20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:28:38,23
424,9094,2023-05-28T13:29:52+00:00,21,Other,,,CAR 24 (ZHO) TIME 1:22.387 DELETED - TRACK LIMITS AT TURN 1 LAP 19 15:27:31,
425,9094,2023-05-28T13:39:08+00:00,28,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:39:07,24
426,9094,2023-05-28T13:39:27+00:00,29,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:39:27,24
